adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
false,/16aJtXO6lObbBUr11IvkjB1QD1f.jpg,"[18,10749]",341174,en,Fifty Shades Darker,"When a wounded Christian Grey tries to entice a cautious Ana Steele back into his life, she demands a new arrangement before she will give him another chance. As the two begin to build trust and find stability, shadowy figures from Christian’s past start to circle the couple, determined to destroy their hopes for a future together.",6.178176249999999,/7CBO9GhsUeMSsWQb47WTPZnKjdj.jpg,2017-02-08,Fifty Shades Darker,false,6.5,7684
false,/bcW1nabaxylfSdYac6licRWAlVo.jpg,"[28,18,80]",1283120,th,วัยหนุ่ม 2544,"Puek, a boy from the slums, had no choice but to endure his circumstances, feeling that he could never have the same worth as others. He remained silent, accepting the bullying of others just to survive in society.",10.303500892857143,/61yVjebE5yBBJJvmtbnt8dVO6Ib.jpg,2024-11-28,In Youth We Trust,false,6.2,8
false,/dAeubkAjzTCoP3VFFxu0Btm4mFp.jpg,"[35,80,18]",1127767,en,Riff Raff,A retired hitman's life is turned upside down when his ex-wife and son arrive unannounced during the holidays because they are on the run from his former mob associates.,10.308228571428572,/xPSur71bxvFVdQ6RdKv0yaVKT2n.jpg,2025-02-27,Riff Raff,false,6,15
false,/qSNz1G1Ts8fFw6v4Vae4aMAjcY7.jpg,"[14,12,16,35,10751]",810,en,Shrek the Third,"The King of Far Far Away has died and Shrek and Fiona are to become King & Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set off to bring him back to rule the kingdom.",11.40690892857143,/n4SexGGQzI26E269tfpa80MZaGV.jpg,2007-05-17,Shrek the Third,false,6.3,9175
false,/bgkFOoXEQMRjKkCvgoj7smdGbuh.jpg,"[28,12,878]",157350,en,Divergent,"In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",8.704425,/aNh4Q3iuPKDMPi2SL7GgOpiLukX.jpg,2014-03-14,Divergent,false,6.915,12926
false,/bdD39MpSVhKjxarTxLSfX6baoMP.jpg,"[18,36,10752]",857,en,Saving Private Ryan,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",9.590823214285715,/uqx37cS8cpHg8U35f9U5IBlrCV3.jpg,1998-07-24,Saving Private Ryan,false,8.218,16147
false,/qJzloL8O9YHhiWBrhlPfKAtZu2I.jpg,"[28,878]",557,en,Spider-Man,"After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man.",10.509146428571428,/gh4cZbhZxyTbgxQPxD0dOudNPTn.jpg,2002-05-01,Spider-Man,false,7.305,19439
false,/9vAoubhoZE8aSkUZoSfxs3UWZhO.jpg,"[53,28,80]",156022,en,The Equalizer,"McCall believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when he meets Teri, a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.",12.910638749999999,/9u4yW7yPA0BQ2pv9XwiNzItwvp8.jpg,2014-09-24,The Equalizer,false,7.278,9255
false,/fK5ssgvtI43z19FoWigdlqgpLRE.jpg,"[16,10751,878]",10681,en,WALL·E,"What if mankind had to leave Earth and somebody forgot to turn the last robot off? After hundreds of years doing what he was built for, WALL•E discovers a new purpose in life when he meets a sleek search robot named EVE. EVE comes to realize that WALL•E has inadvertently stumbled upon the key to the planet's future, and races back to space to report to the humans. Meanwhile, WALL•E chases EVE across the galaxy and sets into motion one of the most imaginative adventures ever brought to the big screen.",9.11384732142857,/hbhFnRzzg6ZDmm8YAmxBnQpQIPh.jpg,2008-06-22,WALL·E,false,8.096,19073
false,/stmYfCUGd8Iy6kAMBr6AmWqx8Bq.jpg,"[28,878,35,10751]",454626,en,Sonic the Hedgehog,"Powered with incredible speed, Sonic The Hedgehog embraces his new home on Earth. That is, until Sonic sparks the attention of super-uncool evil genius Dr. Robotnik. Now it’s super-villain vs. super-sonic in an all-out race across the globe to stop Robotnik from using Sonic’s unique power for world domination.",10.346825892857142,/aQvJ5WPzZgYVDrxLX4R6cLJCEaQ.jpg,2020-02-12,Sonic the Hedgehog,false,7.3,9842
